,name,subtype,collection_date,accession
9758,A/Denmark/1477/2022,H3N2,2022-03-23,EPI2045998
9759,A/Denmark/1528/2022,H3N2,2022-03-20,EPI2045991
9760,A/Denmark/1462/2022,H3N2,2022-03-20,EPI2045984
9761,A/Denmark/1446/2022,H3N2,2022-03-22,EPI2045979
9762,A/Denmark/1442/2022,H3N2,2022-03-22,EPI2045972
9763,A/Denmark/1254/2022,H3N2,2022-03-16,EPI2045965
9764,A/Denmark/819/2022,H3N2,2022-03-14,EPI2045960
9765,A/Denmark/1370/2022,H3N2,2022-03-22,EPI2045953
9766,A/Denmark/1369/2022,H3N2,2022-03-22,EPI2045946
9767,A/Denmark/1365/2022,H3N2,2022-03-22,EPI2045939
9768,A/Denmark/1362/2022,H3N2,2022-03-21,EPI2045933
9769,A/Denmark/1356/2022,H3N2,2022-03-22,EPI2045926
9770,A/Denmark/1355/2022,H3N2,2022-03-22,EPI2045919
9771,A/Denmark/1326/2022,H3N2,2022-03-20,EPI2045914
9772,A/Denmark/1323/2022,H3N2,2022-03-22,EPI2045907
9773,A/Denmark/1320/2022,H3N2,2022-03-22,EPI2045900
9774,A/Denmark/1318/2022,H3N2,2022-03-21,EPI2045895
9775,A/Denmark/1296/2022,H3N2,2022-03-22,EPI2045888
9776,A/Denmark/1292/2022,H3N2,2022-03-22,EPI2045881
9777,A/Denmark/1449/2022,H3N2,2022-03-18,EPI2045875
9778,A/Denmark/1312/2022,H3N2,2022-03-18,EPI2045870
9779,A/Denmark/1048/2022,H3N2,2022-03-15,EPI2045863
9780,A/Denmark/1042/2022,H3N2,2022-03-17,EPI2045857
9781,A/Denmark/1562/2022,H3N2,2022-03-22,EPI2045851
9782,A/Denmark/1557/2022,H3N2,2022-03-22,EPI2045840
9783,A/Denmark/989/2022,H3N2,2022-03-15,EPI2045835
9784,A/Denmark/921/2022,H3N2,2022-03-17,EPI2045830
9785,A/Denmark/904/2022,H3N2,2022-03-17,EPI2045825
9786,A/Denmark/901/2022,H3N2,2022-03-17,EPI2045818
9787,A/Denmark/896/2022,H3N2,2022-03-15,EPI2045813
9788,A/Denmark/1206/2022,H3N2,2022-03-16,EPI2045807
9789,A/Denmark/1205/2022,H3N2,2022-03-16,EPI2045802
9790,A/Denmark/1111/2022,H3N2,2022-03-17,EPI2045795
9791,A/Denmark/1367/2022,H3N2,2022-03-22,EPI2045788
9792,A/Denmark/1431/2022,H3N2,2022-03-18,EPI2045780
9793,A/Denmark/902/2022,H3N2,2022-03-17,EPI2045772
9794,A/Denmark/898/2022,H3N2,2022-03-16,EPI2045523
9795,A/Denmark/882/2022,H3N2,2022-03-15,EPI2045517
9796,A/Denmark/855/2022,H3N2,2022-03-14,EPI2045507
9797,A/Denmark/791/2022,H3N2,2022-03-15,EPI2045502
9798,A/Denmark/752/2022,H3N2,2022-03-16,EPI2045497
9799,A/Denmark/425/2022,H3N2,2022-03-05,EPI2045490
9800,A/Denmark/1054/2022,H3N2,2022-03-20,EPI2045485
9801,A/Denmark/1056/2022,H3N2,2022-03-18,EPI2045478
9802,A/Denmark/841/2022,H3N2,2022-03-14,EPI2045471
9803,A/Denmark/836/2022,H3N2,2022-03-10,EPI2045464
9804,A/Denmark/789/2022,H3N2,2022-03-11,EPI2045459
9805,A/Denmark/782/2022,H3N2,2022-03-13,EPI2045453
9806,A/Denmark/773/2022,H3N2,2022-03-14,EPI2045447
9807,A/Denmark/770/2022,H3N2,2022-03-14,EPI2045440
9808,A/Denmark/766/2022,H3N2,2022-03-11,EPI2045433
9809,A/Denmark/726/2022,H3N2,2022-03-15,EPI2045426
9810,A/Denmark/723/2022,H3N2,2022-03-14,EPI2045419
9811,A/Denmark/705/2022,H3N2,2022-03-12,EPI2045413
9812,A/Denmark/698/2022,H3N2,2022-03-13,EPI2045407
9813,A/Denmark/697/2022,H3N2,2022-03-13,EPI2045400
9814,A/Denmark/694/2022,H3N2,2022-03-15,EPI2045393
9815,A/Denmark/692/2022,H3N2,2022-03-14,EPI2045386
9816,A/Denmark/1253/2022,H3N2,2022-03-18,EPI2045381
9817,A/Denmark/1052/2022,H3N2,2022-03-18,EPI2045375
9818,A/Denmark/690/2022,H3N2,2022-03-12,EPI2045370
9819,A/Denmark/681/2022,H3N2,2022-03-10,EPI2045364
9820,A/Denmark/680/2022,H3N2,2022-03-13,EPI2045357
9821,A/Denmark/679/2022,H3N2,2022-03-13,EPI2045352
9822,A/Denmark/675/2022,H3N2,2022-03-14,EPI2045345
9823,A/Denmark/674/2022,H3N2,2022-03-11,EPI2045339
9824,A/Denmark/671/2022,H3N2,2022-03-11,EPI2045333
9825,A/Denmark/658/2022,H3N2,2022-03-11,EPI2045326
9826,A/Denmark/657/2022,H3N2,2022-03-09,EPI2045321
9827,A/Denmark/655/2022,H3N2,2022-03-12,EPI2045314
9828,A/Denmark/635/2022,H3N2,2022-03-11,EPI2045308
9829,A/Denmark/1242/2022,H3N2,2022-03-16,EPI2045303
9830,A/Denmark/957/2022,H3N2,2022-03-09,EPI2045296
9831,A/Denmark/988/2022,H3N2,2022-03-16,EPI2045289
9832,A/Denmark/914/2022,H3N2,2022-03-17,EPI2045283
9833,A/Denmark/911/2022,H3N2,2022-03-16,EPI2045278
9834,A/Denmark/899/2022,H3N2,2022-03-15,EPI2045271
9835,A/Denmark/1222/2022,H3N2,2022-03-17,EPI2045264
9836,A/Denmark/1190/2022,H3N2,2022-03-16,EPI2045258
9837,A/Denmark/1181/2022,H3N2,2022-03-16,EPI2045252
9838,A/Denmark/1136/2022,H3N2,2022-03-17,EPI2045245
9839,A/Denmark/1109/2022,H3N2,2022-03-16,EPI2045238
9840,A/Denmark/1098/2022,H3N2,2022-03-10,EPI2045233
9841,A/Denmark/1095/2022,H3N2,2022-03-16,EPI2045226
9842,A/Denmark/986/2022,H3N2,2022-03-13,EPI2045221
9843,A/Denmark/983/2022,H3N2,2022-03-18,EPI2045214
9844,A/Denmark/932/2022,H3N2,2022-03-18,EPI2045208
9845,A/Denmark/1147/2022,H3N2,2022-03-16,EPI2045201
9846,A/Denmark/974/2022,H3N2,2022-03-10,EPI2045193
9847,A/Denmark/992/2022,H3N2,2022-03-16,EPI2045185
9848,A/Denmark/924/2022,H3N2,2022-03-17,EPI2045177
9849,A/Denmark/880/2022,H3N2,2022-03-17,EPI2045169
9850,A/Denmark/1079/2022,H3N2,2022-03-16,EPI2045161
9851,A/Nur-Sultan/343/2021,H3N2,2021-12-08,EPI2044679
9852,A/Melilla/1705/2022,H3N2,2022-04-11,EPI2052453
9853,A/Melilla/1704/2022,H3N2,2022-04-07,EPI2052445
9854,A/Melilla/1703/2022,H3N2,2022-04-06,EPI2052437
9855,A/New_York/PV42627/2021,H3N2,2021-12-19,EPI2046164
9856,A/Human/New_York/PV57124/2022,H3N2,2022-04-10,EPI2058224
9857,A/Human/New_York/PV60689/2022,H3N2,2022-04-25,EPI2058216
9858,A/Human/New_York/PV60684/2022,H3N2,2022-04-16,EPI2058208
9859,A/Human/New_York/PV60655/2022,H3N2,2022-04-19,EPI2058200
9860,A/Human/New_York/PV60654/2022,H3N2,2022-04-17,EPI2058192
9861,A/Human/New_York/PV60652/2022,H3N2,2022-04-20,EPI2058184
9862,A/Human/New_York/PV60650/2022,H3N2,2022-04-14,EPI2058176
9863,A/Human/New_York/PV60648/2022,H3N2,2022-04-18,EPI2058168
9864,A/Human/New_York/PV60646/2022,H3N2,2022-04-21,EPI2058160
9865,A/Human/New_York/PV60643/2022,H3N2,2022-04-15,EPI2058152
9866,A/Human/New_York/PV60641/2022,H3N2,2022-04-21,EPI2058144
9867,A/Human/New_York/PV60639/2022,H3N2,2022-04-19,EPI2058128
9868,A/Human/New_York/PV60634/2022,H3N2,2022-04-20,EPI2058120
9869,A/Human/New_York/PV60633/2022,H3N2,2022-04-16,EPI2058112
9870,A/Human/New_York/PV60632/2022,H3N2,2022-04-20,EPI2058104
9871,A/Human/New_York/PV60631/2022,H3N2,2022-04-13,EPI2058096
9872,A/Human/New_York/PV60630/2022,H3N2,2022-04-17,EPI2058088
9873,A/Human/New_York/PV60628/2022,H3N2,2022-04-18,EPI2058080
9874,A/Human/New_York/PV60627/2022,H3N2,2022-04-14,EPI2058072
9875,A/Human/New_York/PV60626/2022,H3N2,2022-04-12,EPI2058064
9876,A/Human/New_York/PV60625/2022,H3N2,2022-04-15,EPI2058056
9877,A/Human/New_York/PV60623/2022,H3N2,2022-04-08,EPI2058048
9878,A/Human/New_York/PV60620/2022,H3N2,2022-04-08,EPI2058040
9879,A/Human/New_York/PV60618/2022,H3N2,2022-04-12,EPI2058032
9880,A/Human/New_York/PV60614/2022,H3N2,2022-04-13,EPI2058024
9881,A/Human/New_York/PV60613/2022,H3N2,2022-04-09,EPI2058016
9882,A/Human/New_York/PV60612/2022,H3N2,2022-04-13,EPI2058008
9883,A/Human/New_York/PV60610/2022,H3N2,2022-04-04,EPI2058000
9884,A/Human/New_York/PV60609/2022,H3N2,2022-04-04,EPI2057992
9885,A/Human/New_York/PV60608/2022,H3N2,2022-04-07,EPI2057984
9886,A/Human/New_York/PV60607/2022,H3N2,2022-04-08,EPI2057976
9887,A/Human/New_York/PV60605/2022,H3N2,2022-04-05,EPI2057968
9888,A/Human/New_York/PV60603/2022,H3N2,2022-04-05,EPI2057960
9889,A/Human/New_York/PV42799/2022,H3N2,2022-04-09,EPI2057952
9890,A/Human/New_York/PV42798/2022,H3N2,2022-04-07,EPI2057944
9891,A/Human/New_York/PV42795/2022,H3N2,2022-04-05,EPI2057928
9892,A/Human/New_York/PV42793/2022,H3N2,2022-04-08,EPI2057920
9893,A/Human/New_York/PV42790/2022,H3N2,2022-04-04,EPI2057912
9894,A/Human/New_York/PV42788/2022,H3N2,2022-04-06,EPI2057904
9895,A/Human/New_York/PV42787/2022,H3N2,2022-04-10,EPI2057896
9896,A/Human/New_York/PV42786/2022,H3N2,2022-04-07,EPI2057888
9897,A/Human/New_York/PV42783/2022,H3N2,2022-04-06,EPI2057880
9898,A/Human/New_York/PV42782/2022,H3N2,2022-04-03,EPI2057872
9899,A/Human/New_York/PV42781/2022,H3N2,2022-04-03,EPI2057864
9900,A/Human/New_York/PV42780/2022,H3N2,2022-04-02,EPI2057856
9901,A/Human/New_York/PV42779/2022,H3N2,2022-04-01,EPI2057848
9902,A/Human/New_York/PV42777/2022,H3N2,2022-03-30,EPI2057840
9903,A/Human/New_York/PV42776/2022,H3N2,2022-03-31,EPI2057832
9904,A/Human/New_York/PV42772/2022,H3N2,2022-04-02,EPI2057824
9905,A/Human/New_York/PV42770/2022,H3N2,2022-04-02,EPI2057808
9906,A/Human/New_York/PV42769/2022,H3N2,2022-04-03,EPI2057800
9907,A/Human/New_York/PV60680/2022,H3N2,2022-04-05,EPI2057792
9908,A/Human/New_York/PV60683/2022,H3N2,2022-04-25,EPI2057784
9909,A/Human/New_York/PV60682/2022,H3N2,2022-04-10,EPI2057776
9910,A/Human/New_York/PV60681/2022,H3N2,2022-04-05,EPI2057768
9911,A/Human/New_York/PV60678/2022,H3N2,2022-04-16,EPI2057760
9912,A/Human/New_York/PV60676/2022,H3N2,2022-04-23,EPI2057752
9913,A/Human/New_York/PV60666/2022,H3N2,2022-04-15,EPI2057744
9914,A/Human/New_York/PV60670/2022,H3N2,2022-04-16,EPI2057736
9915,A/Human/New_York/PV60668/2022,H3N2,2022-04-18,EPI2057728
9916,A/Human/New_York/PV60669/2022,H3N2,2022-04-24,EPI2057720
9917,A/Human/New_York/PV60662/2022,H3N2,2022-04-16,EPI2057712
9918,A/Human/New_York/PV60660/2022,H3N2,2022-04-20,EPI2057704
9919,A/Human/New_York/PV60664/2022,H3N2,2022-04-24,EPI2057696
9920,A/Human/New_York/PV42741/2022,H3N2,2022-03-25,EPI2057688
9921,A/Human/New_York/PV42739/2022,H3N2,2022-03-26,EPI2057680
9922,A/Human/New_York/PV42737/2022,H3N2,2022-03-24,EPI2057672
9923,A/Human/New_York/PV42736/2022,H3N2,2022-03-21,EPI2057664
9924,A/Human/New_York/PV42735/2022,H3N2,2022-03-23,EPI2057656
9925,A/Human/New_York/PV42734/2022,H3N2,2022-03-22,EPI2057648
9926,A/Human/New_York/PV42732/2022,H3N2,2022-03-22,EPI2057640
9927,A/Human/New_York/PV42731/2022,H3N2,2022-03-24,EPI2057632
9928,A/Human/New_York/PV42730/2022,H3N2,2022-03-17,EPI2057624
9929,A/Human/New_York/PV42729/2022,H3N2,2022-03-21,EPI2057616
9930,A/Human/New_York/PV42728/2022,H3N2,2022-03-17,EPI2057608
9931,A/Human/New_York/PV42727/2022,H3N2,2022-03-18,EPI2057600
9932,A/Human/New_York/PV42725/2022,H3N2,2022-03-17,EPI2057592
9933,A/Human/New_York/PV42724/2022,H3N2,2022-03-14,EPI2057584
9934,A/Human/New_York/PV42723/2022,H3N2,2022-03-14,EPI2057576
9935,A/Human/New_York/PV42721/2022,H3N2,2022-03-17,EPI2057568
9936,A/Human/New_York/PV42719/2022,H3N2,2022-03-14,EPI2057560
9937,A/Human/New_York/PV42718/2022,H3N2,2022-03-19,EPI2057552
9938,A/human/New_York/PV42768/2022,H3N2,2022-03-22,EPI2057544
9939,A/human/New_York/PV42767/2022,H3N2,2022-03-31,EPI2057536
9940,A/human/New_York/PV42760/2022,H3N2,2022-04-02,EPI2057528
9941,A/human/New_York/PV42759/2022,H3N2,2022-03-23,EPI2057520
9942,A/human/New_York/PV42758/2022,H3N2,2022-03-26,EPI2057512
9943,A/human/New_York/PV42755/2022,H3N2,2022-03-24,EPI2057504
9944,A/human/New_York/PV42754/2022,H3N2,2022-03-21,EPI2057496
9945,A/human/New_York/PV42753/2022,H3N2,2022-04-02,EPI2057488
9946,A/human/New_York/PV42752/2022,H3N2,2022-03-31,EPI2057480
9947,A/human/New_York/PV42751/2022,H3N2,2022-03-29,EPI2057472
9948,A/human/New_York/PV42749/2022,H3N2,2022-03-29,EPI2057464
9949,A/human/New_York/PV42748/2022,H3N2,2022-03-29,EPI2057456
9950,A/Human/New_York/PV42662/2021,H3N2,2022-01-15,EPI2057448
9951,A/Human/New_York/PV42658/2021,H3N2,2021-12-27,EPI2057440
9952,A/Human/New_York/PV42515/2021,H3N2,2021-11-24,EPI2057432
9953,A/Human/New_York/PV42513/2021,H3N2,2021-11-12,EPI2057424
9954,A/Human/New_York/PV42512/2021,H3N2,2021-11-24,EPI2057416
9955,A/Human/New_York/PV42511/2021,H3N2,2021-11-14,EPI2057408
9956,A/Human/New_York/PV42510/2021,H3N2,2021-11-14,EPI2057400
9957,A/Human/New_York/PV42509/2021,H3N2,2021-11-08,EPI2057392
9958,A/Human/New_York/PV42508/2021,H3N2,2021-11-23,EPI2057384
9959,A/Human/New_York/PV42507/2021,H3N2,2021-11-21,EPI2057376
9960,A/Human/New_York/PV42505/2021,H3N2,2021-11-22,EPI2057368
9961,A/Human/New_York/PV42503/2021,H3N2,2021-11-24,EPI2057360
9962,A/Human/New_York/PV42502/2021,H3N2,2021-11-23,EPI2057352
9963,A/Human/New_York/PV42501/2021,H3N2,2021-11-19,EPI2057344
9964,A/Human/New_York/PV42500/2021,H3N2,2021-11-23,EPI2057336
9965,A/Human/New_York/PV42562/2021,H3N2,2021-12-02,EPI2057328
9966,A/Human/New_York/PV42560/2021,H3N2,2021-12-01,EPI2057320
9967,A/Human/New_York/PV42552/2021,H3N2,2021-12-03,EPI2057312
9968,A/Human/New_York/PV42551/2021,H3N2,2021-12-02,EPI2057304
9969,A/Human/New_York/PV42549/2021,H3N2,2021-12-02,EPI2057296
9970,A/Human/New_York/PV43308/2021,H3N2,2021-11-17,EPI2057288
9971,A/Human/New_York/PV20902/2021,H3N2,2021-11-08,EPI2057280
9972,A/Human/New_York/PV20994/2021,H3N2,2021-11-08,EPI2057272
9973,A/Human/New_York/PV20903_/2021,H3N2,2021-11-06,EPI2057264
9974,A/Human/New_York/PV20993/2021,H3N2,2021-11-08,EPI2057256
9975,A/Human/New_York/PV20995/2021,H3N2,2021-11-10,EPI2057248
9976,A/Human/New_York/PV20883/2021,H3N2,2021-11-02,EPI2057240
9977,A/Human/New_York/PV20882/2021,H3N2,2021-11-02,EPI2057224
9978,A/Human/New_York/PV20881/2021,H3N2,2021-11-03,EPI2057216
9979,A/Human/New_York/PV20763/2021,H3N2,2021-10-27,EPI2057208
9980,A/Human/New_York/PV20501/2021,H3N2,2021-10-02,EPI2057184
9981,A/Human/New_York/PV20493/2021,H3N2,2021-10-07,EPI2057176
9982,A/Human/New_York/PV42657/2021,H3N2,2021-12-27,EPI2056372
9983,A/Human/New_York/PV42653/2021,H3N2,2021-12-25,EPI2056364
9984,A/Human/New_York/PV42651/2021,H3N2,2021-12-26,EPI2056356
9985,A/Human/New_York/PV42648/2021,H3N2,2021-12-22,EPI2056348
9986,A/Human/New_York/PV42647/2021,H3N2,2021-12-21,EPI2056340
9987,A/Human/New_York/PV42645/2021,H3N2,2021-12-22,EPI2056332
9988,A/Human/New_York/PV42642/2021,H3N2,2021-12-18,EPI2056324
9989,A/Human/New_York/PV42641/2021,H3N2,2021-12-12,EPI2056316
9990,A/Human/New_York/PV42640/2021,H3N2,2021-12-21,EPI2056308
9991,A/Human/New_York/PV42639/2021,H3N2,2021-12-16,EPI2056300
9992,A/Human/New_York/PV42637/2021,H3N2,2021-12-17,EPI2056292
9993,A/Human/New_York/PV42636/2021,H3N2,2021-12-16,EPI2056284
9994,A/Human/New_York/PV42635/2021,H3N2,2021-12-31,EPI2056276
9995,A/Human/New_York/PV42633/2021,H3N2,2021-12-20,EPI2056268
9996,A/Human/New_York/PV42631/2021,H3N2,2021-12-17,EPI2056260
9997,A/Human/New_York/PV42630/2021,H3N2,2021-12-16,EPI2056252
9998,A/Human/New_York/PV42629/2021,H3N2,2021-12-17,EPI2056244
9999,A/Human/New_York/PV42628/2021,H3N2,2021-12-15,EPI2056236
10000,A/Human/New_York/PV42627/2021,H3N2,2021-12-16,EPI2056228
10001,A/Human/New_York/PV42626/2021,H3N2,2021-12-14,EPI2056220
10002,A/Human/New_York/PV42625/2021,H3N2,2021-12-13,EPI2056212
10003,A/Human/New_York/PV42623/2021,H3N2,2021-12-13,EPI2056204
10004,A/Human/New_York/PV42620/2021,H3N2,2021-12-14,EPI2056196
10005,A/Human/New_York/PV42616/2021,H3N2,2021-12-13,EPI2056188
10006,A/Human/New_York/PV42615/2021,H3N2,2021-12-13,EPI2056180
10007,A/Human/New_York/PV42614/2021,H3N2,2021-12-14,EPI2056172
10008,A/Human/New_York/PV42613/2021,H3N2,2021-12-13,EPI2056164
10009,A/Human/New_York/PV42612/2021,H3N2,2021-12-14,EPI2056156
10010,A/Human/New_York/PV42611/2021,H3N2,2021-12-13,EPI2056148
10011,A/Human/New_York/PV42610/2021,H3N2,2021-12-13,EPI2056140
10012,A/Human/New_York/PV42609/2021,H3N2,2021-12-13,EPI2056132
10013,A/Human/New_York/PV42607/2021,H3N2,2021-12-12,EPI2056124
10014,A/Human/New_York/PV42606/2021,H3N2,2021-12-12,EPI2056116
10015,A/Human/New_York/PV42603/2021,H3N2,2021-12-11,EPI2056108
10016,A/Human/New_York/PV42602/2021,H3N2,2021-12-08,EPI2056100
10017,A/Human/New_York/PV42601/2021,H3N2,2021-12-10,EPI2056092
10018,A/Human/New_York/PV42598/2021,H3N2,2021-12-08,EPI2056084
10019,A/Human/New_York/PV42597/2021,H3N2,2021-12-11,EPI2056076
10020,A/Human/New_York/PV42596/2021,H3N2,2021-12-12,EPI2056068
10021,A/Human/New_York/PV42595/2021,H3N2,2021-12-10,EPI2056060
10022,A/Human/New_York/PV42593/2021,H3N2,2021-12-12,EPI2056052
10023,A/Human/New_York/PV42592/2021,H3N2,2021-12-12,EPI2056044
10024,A/Human/New_York/PV42591/2021,H3N2,2021-12-12,EPI2056036
10025,A/Human/New_York/PV42589/2021,H3N2,2021-12-07,EPI2056028
10026,A/Human/New_York/PV42588/2021,H3N2,2021-12-06,EPI2056020
10027,A/Human/New_York/PV42587/2021,H3N2,2021-12-06,EPI2056012
10028,A/Human/New_York/PV42586/2021,H3N2,2021-12-05,EPI2056004
10029,A/Human/New_York/PV42585/2021,H3N2,2021-12-04,EPI2055996
10030,A/Human/New_York/PV42584/2021,H3N2,2021-12-08,EPI2055988
10031,A/Human/New_York/PV42583/2021,H3N2,2021-12-05,EPI2055980
10032,A/Human/New_York/PV42582/2021,H3N2,2021-12-08,EPI2055972
10033,A/Human/New_York/PV42580/2021,H3N2,2021-12-08,EPI2055964
10034,A/Human/New_York/PV42579/2021,H3N2,2021-12-07,EPI2055956
10035,A/Human/New_York/PV42578/2021,H3N2,2021-12-06,EPI2055948
10036,A/Human/New_York/PV42577/2021,H3N2,2021-12-07,EPI2055940
10037,A/Human/New_York/PV42576/2021,H3N2,2021-12-03,EPI2055932
10038,A/Human/New_York/PV42566/2021,H3N2,2021-12-05,EPI2055916
10039,A/Human/New_York/PV42565/2021,H3N2,2021-12-05,EPI2055908
10040,A/Human/New_York/PV42688/2021,H3N2,2022-02-28,EPI2055900
10041,A/Human/New_York/PV42687/2021,H3N2,2022-02-18,EPI2055892
10042,A/Human/New_York/PV42686/2021,H3N2,2022-02-27,EPI2055884
10043,A/Human/New_York/PV42682/2021,H3N2,2022-02-16,EPI2055876
10044,A/Human/New_York/PV42681/2021,H3N2,2022-02-09,EPI2055868
10045,A/Human/New_York/PV42680/2021,H3N2,2022-02-18,EPI2055860
10046,A/Human/New_York/PV42675/2021,H3N2,2022-02-10,EPI2055852
10047,A/Human/New_York/PV42673/2021,H3N2,2022-02-12,EPI2055844
10048,A/Human/New_York/PV43235/2021,H3N2,2021-11-15,EPI2055836
10049,A/Human/New_York/PV42563/2021,H3N2,2021-12-02,EPI2055828
10050,A/Human/New_York/PV42559/2021,H3N2,2021-12-02,EPI2055820
10051,A/Human/New_York/PV42558/2021,H3N2,2021-12-02,EPI2055812
10052,A/Human/New_York/PV42557/2021,H3N2,2021-12-03,EPI2055804
10053,A/Human/New_York/PV42547/2021,H3N2,2021-12-01,EPI2055796
10054,A/Human/New_York/PV42546/2021,H3N2,2021-12-02,EPI2055788
10055,A/Human/New_York/PV42545/2021,H3N2,2021-11-30,EPI2055780
10056,A/Human/New_York/PV42543/2021,H3N2,2021-11-30,EPI2055772
10057,A/Human/New_York/PV42542/2021,H3N2,2021-12-01,EPI2055764
10058,A/Human/New_York/PV42541/2021,H3N2,2021-12-01,EPI2055756
10059,A/Human/New_York/PV42540/2021,H3N2,2021-12-02,EPI2055748
10060,A/Human/New_York/PV42539/2021,H3N2,2021-12-01,EPI2055740
10061,A/Human/New_York/PV42537/2021,H3N2,2021-12-01,EPI2055732
10062,A/Human/New_York/PV42536/2021,H3N2,2021-11-30,EPI2055724
10063,A/Human/New_York/PV42535/2021,H3N2,2021-11-30,EPI2055716
10064,A/Human/New_York/PV42534/2021,H3N2,2021-11-30,EPI2055708
10065,A/Human/New_York/PV42532/2021,H3N2,2021-11-29,EPI2055700
10066,A/Human/New_York/PV42531/2021,H3N2,2021-11-29,EPI2055692
10067,A/Human/New_York/PV42530/2021,H3N2,2021-11-30,EPI2055684
10068,A/Human/New_York/PV42529/2021,H3N2,2021-11-29,EPI2055676
10069,A/Human/New_York/PV42528/2021,H3N2,2021-11-29,EPI2055668
10070,A/Human/New_York/PV42526/2021,H3N2,2021-11-29,EPI2055660
10071,A/Human/New_York/PV42525/2021,H3N2,2021-11-29,EPI2055652
10072,A/Human/New_York/PV42524/2021,H3N2,2021-11-26,EPI2055644
10073,A/Human/New_York/PV42522/2021,H3N2,2021-11-26,EPI2055636
10074,A/Trujillo/TRU02590/2022(H3N2),H3N2,2022-03-14,EPI2053029
10075,A/Trujillo/TRU02588/2022(H3N2),H3N2,2022-03-07,EPI2053021
10076,A/Trujillo/TRU02567/2022(H3N2),H3N2,2022-02-03,EPI2053013
10077,A/Trujillo/TRU02559/2022(H3N2),H3N2,2022-01-31,EPI2053005
10078,A/Trujillo/TRU02521/2022(H3N2),H3N2,2022-01-18,EPI2052997
10079,A/Trujillo/TRU02517/2022(H3N2),H3N2,2022-01-17,EPI2052989
10080,A/Tumbes/FPT02314/2022(H3N2),H3N2,2022-03-04,EPI2052981
10081,A/Tumbes/FPT02312/2022(H3N2),H3N2,2022-02-25,EPI2052973
10082,A/Tumbes/FPT02308/2022(H3N2),H3N2,2022-02-16,EPI2052965
10083,A/Tumbes/FPT02280/2022(H3N2),H3N2,2022-01-13,EPI2052957
10084,A/Piura/FPP04530/2022(H3N2),H3N2,2022-03-02,EPI2052949
10085,A/Piura/FPP04528/2022(H3N2),H3N2,2022-03-02,EPI2052941
10086,A/Piura/FPP04523/2022(H3N2),H3N2,2022-02-28,EPI2052933
10087,A/Piura/FPP04520/2022(H3N2),H3N2,2022-02-25,EPI2052925
10088,A/Piura/FPP04518/2022(H3N2),H3N2,2022-02-23,EPI2052917
10089,A/Piura/FPP04516/2022(H3N2),H3N2,2022-02-22,EPI2052909
10090,A/Piura/FPP04478/2022(H3N2),H3N2,2022-01-19,EPI2052901
10091,A/Chanchamayo/FPJ01738/2022(H3N2),H3N2,2022-03-10,EPI2052893
10092,A/Chanchamayo/FPJ01733/2022(H3N2),H3N2,2022-03-09,EPI2052885
10093,A/Chanchamayo/FPJ01729/2022(H3N2),H3N2,2022-03-06,EPI2052877
10094,A/Chanchamayo/FPJ01723/2022(H3N2),H3N2,2022-03-01,EPI2052869
10095,A/Chanchamayo/FPJ01711/2022(H3N2),H3N2,2022-02-25,EPI2052861
10096,A/Chanchamayo/FPJ01702/2022(H3N2),H3N2,2022-02-19,EPI2052853
10097,A/Chanchamayo/FPJ01696/2022(H3N2),H3N2,2022-02-07,EPI2052845
10098,A/Chanchamayo/FPJ01685/2022(H3N2),H3N2,2022-01-24,EPI2052837
10099,A/Iquitos/FPI20341/2022(H3N2),H3N2,2022-03-16,EPI2052829
10100,A/Bagua/FPG00884/2022(H3N2),H3N2,2022-01-25,EPI2052821
10101,A/Bagua/FPG00873/2022(H3N2),H3N2,2022-01-14,EPI2052813
10102,A/Bagua/FPG00855/2022(H3N2),H3N2,2022-01-11,EPI2052805
10103,A/Bagua/FPG00851/2022(H3N2),H3N2,2022-01-11,EPI2052797
10104,A/Karaganda_region/356/2021,H3N2,2022-01-14,EPI2044690
10105,Karaganda_region/358/2022,H3N2,2022-01-14,EPI2044689
10106,A/Karaganda_region/357/2022,H3N2,2022-01-14,EPI2044683
10107,A/Karaganda_region/355/2022,H3N2,2022-01-14,EPI2044682
10108,A/Karaganda_region/354/2022,H3N2,2022-01-14,EPI2044681
10109,A/Karaganda_region/353/2022,H3N2,2022-01-14,EPI2044680
10110,A/South_Australia/22/2022,H3N2,2022-04-13,EPI2059241
10111,A/South_Australia/10/2022,H3N2,2022-04-22,EPI2059238
10112,A/South_Australia/20/2022,H3N2,2022-04-13,EPI2059235
10113,A/Colombia/2496/2022,H3N2,2022-04-05,EPI2063809
10114,A/Colombia/2437/2022,H3N2,2022-03-29,EPI2063801
10115,A/Colombia/2436/2022,H3N2,2022-03-28,EPI2063793
10116,A/Colombia/2664/2022,H3N2,2022-04-08,EPI2063769
10117,A/Colombia/2484/2022,H3N2,2022-03-23,EPI2063752
10118,A/Colombia/2488/2022,H3N2,2022-03-04,EPI2063736
10119,A/Colombia/2314/2022,H3N2,2022-03-05,EPI2063705
10120,A/Colombia/2485/2022,H3N2,2022-03-28,EPI2063689
10121,A/Colombia/2441/2022,H3N2,2022-03-29,EPI2063673
10122,A/Colombia/2672/2022,H3N2,2022-04-01,EPI2063657
10123,A/Poland/PL39/2022,H3N2,2022-02-18,EPI2061750
10124,A/Poland/PL11/2022,H3N2,2022-03-29,EPI2061746
10125,A/Poland/PL15/2022,H3N2,2022-03-22,EPI2061736
