,name,subtype,collection_date,accession
329,A/chicken/Egypt/N19072B/2020,H9N2,2020-08-29,EPI2152830
330,A/chicken/Egypt/A19245/2020,H9N2,2020-10-11,EPI2152838
331,A/chicken/Egypt/D19290A/2020,H9N2,2020-10-25,EPI2152846
332,A/chicken/Egypt/A19610/2021,H9N2,2021-01-26,EPI2152854
333,A/duck/Egypt/D19288B/2020,H9N2,2020-10-25,EPI2152860
334,A/chicken/Egypt/A19246/2020,H9N2,2020-10-11,EPI2152868
335,A/chicken/Egypt/A19669/2021,H9N2,2021-02-10,EPI2152879
336,A/chicken/Egypt/D19290C/2020,H9N2,2020-10-25,EPI2152894
337,A/chicken/Egypt/D19293/2020,H9N2,2020-10-25,EPI2152902
338,A/chicken/Egypt/A18497/2020,H9N2,2020-03-31,EPI2152910
339,A/chicken/Egypt/S18643D/2020,H9N2,2020-05-06,EPI2152918
340,A/chicken/Egypt/A18716/2020,H9N2,2020-05-31,EPI2152926
341,A/chicken/Egypt/A18507/2020,H9N2,2020-03-31,EPI2152934
342,A/chicken/Egypt/F18299C/2020,H9N2,2020-01-22,EPI2152942
343,A/chicken/Egypt/A18495/2020,H9N2,2020-03-31,EPI2152966
344,A/chicken/Egypt/S18527/2020,H9N2,2020-04-07,EPI2152982
345,A/chicken/Egypt/A18607/2020,H9N2,2020-04-20,EPI2152998
346,A/chicken/Egypt/D18592/2020,H9N2,2020-04-19,EPI2153022
347,A/chicken/Egypt/A18505/2020,H9N2,2020-03-31,EPI2153038
348,A/chicken/Egypt/S18643C/2020,H9N2,2020-05-06,EPI2153046
349,A/chicken/Egypt/A18717/2020,H9N2,2020-05-31,EPI2153062
350,A/chicken/Egypt/A18720/2020,H9N2,2020-05-31,EPI2153086
351,A/chicken/Egypt/F18299B/2020,H9N2,2020-01-22,EPI2153094
352,A/chicken/Egypt/A18610/2020,H9N2,2020-04-20,EPI2153110
353,A/chicken/Egypt/A18605/2020,H9N2,2020-04-20,EPI2153118
354,A/chicken/Egypt/D18579A/2020,H9N2,2020-04-19,EPI2153126
355,A/chicken/Egypt/A18498/2020,H9N2,2020-03-31,EPI2153134
356,A/chicken/Egypt/S18523C/2020,H9N2,2020-04-07,EPI2153142
357,A/chicken/Egypt/A18503/2020,H9N2,2020-03-31,EPI2153182
358,A/chicken/Egypt/A18496/2020,H9N2,2020-03-31,EPI2153198
359,A/chicken/Egypt/A18504/2020,H9N2,2020-03-31,EPI2153329
360,A/environment/Bangladesh/46240/2020,H9N2,2020-12-21,EPI2153519
361,A/Bean_Goose(Anser_fabalis)/South_Korea/KNU2021-39/2021,H9N2,2021-03-02,EPI2153550
362,A/Mallard(Anas_platyrhynchos)/South_Korea/KNU2021-41/2021,H9N2,2021-03-08,EPI2153558
363,A/mink/China/chick_embryo/2020,H9N2,2020-10-01,EPI2161548
364,A/quail/Bangladesh/50205/2021,H9N2,2021-10-16,EPI2162469
365,not_release_-_host_x_isolate_name_not_match,H9N2,2021-09-18,EPI2162484
366,A/chicken/Bangladesh/50229/2021,H9N2,2021-10-16,EPI2162566
367,A/chicken/Bangladesh/49652/2021,H9N2,2021-08-28,EPI2162573
368,A/chicken/Bangladesh/50173/2021,H9N2,2021-10-16,EPI2162581
369,not_release_-_host_x_isolate_name_not_match,H9N2,2021-10-16,EPI2162633
370,not_release_-_host_x_isolate_name_not_match,H9N2,2021-10-16,EPI2162647
371,A/chicken/Bangladesh/50529/2021,H9N2,2021-12-14,EPI2162653
372,A/chicken/Bangladesh/49496/2021,H9N2,2021-02-22,EPI2162690
373,not_release_-_host_x_isolate_name_not_match,H9N2,2021-02-22,EPI2162697
374,not_release_-_host_x_isolate_name_not_match,H9N2,2021-02-22,EPI2162704
375,A/chicken/Bangladesh/49758/2021,H9N2,2021-08-28,EPI2162824
376,not_release_-_host_x_isolate_name_not_match,H9N2,2021-02-22,EPI2162830
377,not_release_-_host_x_isolate_name_not_match,H9N2,2021-02-22,EPI2162837
378,A/chicken/Shandong/Taian29/2022,H9N2,2022-03-08,EPI2167413
379,A/chicken/Shandong/Weifang31/2022,H9N2,2022-03-08,EPI2167433
380,A/chicken/Guangdong/F92/2022,H9N2,2022-05-07,EPI2167454
381,A/chicken/Guangdong/F93/2022,H9N2,2022-05-07,EPI2167476
382,A/chicken/Guangdong/F94/2022,H9N2,2022-05-07,EPI2167484
383,A/chicken/Guangdong/F99/2022,H9N2,2022-05-07,EPI2167506
384,A/chicken/Egypt/Menoufia/2021,H9N2,2021-02-20,EPI2175833
385,A/chicken/South_Korea/SL20/2020,H9N2,2020-12-01,EPI2176585
386,A/Greylag_Goose/South_Korea/SW21/2021,H9N2,2021-02-15,EPI2188136
387,A/Fujian-Sanyuan/21099/2017,H5N6,2017-01-01,EPI1957312
388,A/Fujian-Sanyuan/21099/2017_x_PR8_(CNIC-21099),H5N6,2017-12-25,EPI1369975
389,A/Hubei/29578/2016_x_PR8__(CNIC-HB29578),H5N6,2016-04-10,EPI1369967
390,A/Yunnan/14564/2015,H5N6,2015-02-05,EPI587628
391,A/Yunnan/14563/2015,H5N6,2015-02-06,EPI587620
392,A/Jiangsu/1/2018,H5N6,2018-11-06,EPI1326833
393,A/Shenzhen/TH002/2016(H5N6),H5N6,2016-01-06,EPI693868
394,A/Shenzhen/TH003/2016(H5N6),H5N6,2016-01-15,EPI693831
395,A/Shenzhen/TH001/2015_(H5N6),H5N6,2015-12-29,EPI685598
396,A/Jiangsu/1/2020_?H5N6?,H5N6,2020-11-25,EPI1838643
397,A/Jiangsu/32888/2018,H5N6,2018-11-06,EPI1352820
398,A/_Guangdong_/ZQ874/2015?H5N6?,H5N6,2015-12-31,EPI691380
399,A/_Guangdong_/SZ872/2015?H5N6?,H5N6,2015-12-28,EPI691372
400,A/Guangdong/18SF020/2018,H5N6,2018-09-29,EPI1352812
401,A/Chongqing/02/2021,H5N6,2021-07-09,EPI1918713
402,A/Chongqing/00013/2021,H5N6,2021-01-02,EPI1848289
403,A/Anhui/2021-00011/2020,H5N6,2020-12-22,EPI1848297
404,A/Anhui/33163/2016,H5N6,2016-04-29,EPI1098358
405,A/Anhui/33162/2016,H5N6,2016-04-28,EPI1098353
406,A/GX-guilin/11151/2021,H5N6,2021-07-14,EPI1887791
407,A/GX-hechi/01/2021,H5N6,2021-02-27,EPI1887781
408,A/Shenzhen/1/2015,H5N6,2015-12-28,EPI684540
409,A/Fujian-Sanyuan/21099/2017,H5N6,2017-12-25,EPI1202727
410,A/Guangxi/13486/2017,H5N6,2017-11-17,EPI1352860
411,A/Guangxi/32797/2018,H5N6,2018-10-25,EPI1352828
412,A/Guangxi/31906/2018,H5N6,2018-08-15,EPI1352804
413,A/Hunan/10117/2021,H5N6,2021-09-11,EPI1921209
414,A/Hunan/09911/2021,H5N6,2021-09-03,EPI1918711
415,A/Hunan/09285/2021,H5N6,2021-08-07,EPI1918709
416,A/Sichuan/06689/2021,H5N6,2021-07-05,EPI1918701
417,A/Sichuan/06681/2021,H5N6,2021-07-03,EPI1883263
418,A/Jiangsu/1/2020(H5N6),H5N6,2020-11-28,EPI1838662
419,A/China/Original/2018,H5N6,2018-11-06,EPI1508810
420,A/Changsha/1/2014,H5N6,2014-02-23,EPI736916
421,A/Guangdong/99710/2014,H5N6,2014-12-17,EPI749880
422,A/Yunnan/DQ002/2015(H5N6),H5N6,2015-07-10,EPI668894
423,A/Yunnan/DQ001/2015(H5N6),H5N6,2015-02-10,EPI668886
424,A/Jiangsu/1/2018,H5N6,2018-11-06,EPI1342192
425,A/Yunnan/0127/2015,H5N6,2015-02-06,EPI641400
426,A/Guangzhou/39715/2014,H5N6,2014-12-11,EPI593891
427,A/Hubei/29578/2016,H5N6,2016-04-15,EPI961181
428,A/Guangxi/55726/2016,H5N6,2016-11-24,EPI873671
429,A/Hunan/55555/2016,H5N6,2016-11-18,EPI873662
430,A/Shenzhen/1/2016,H5N6,2016-01-07,EPI687702
431,A/Sichuan/26221/2014,H5N6,2014-04-21,EPI533584
432,A/American_green-winged_teal/Washington/195750/2014,H5N1,2014-12-29,EPI573288
433,A/Hong_Kong/56/2015,H7N9,2015-01-10,EPI1489676
434,A/Zhejiang/9/2015,H7N9,2015-02-25,EPI628831
435,A/Zhejiang/10/2015,H7N9,2015-02-12,EPI628823
436,A/Zhejiang/11/2015,H7N9,2015-03-03,EPI628815
437,A/Fujian/27/2015,H7N9,2015-02-02,EPI628807
438,A/Fujian/28/2015,H7N9,2015-03-15,EPI628799
439,A/Shandong-Taian/01/2015,H7N9,2015-03-07,EPI628783
440,A/Zhejiang/7/2015,H7N9,2015-02-04,EPI628775
441,A/Zhejiang/8/2015,H7N9,2015-02-02,EPI628767
442,A/Anhui/33225/2015,H7N9,2015-02-26,EPI628751
443,A/Anhui/33224/2015,H7N9,2015-03-05,EPI628743
444,A/Anhui/33223/2015,H7N9,2015-03-02,EPI628735
445,A/Anhui/33228/2015,H7N9,2015-04-08,EPI628727
446,A/Guangdong/15SF055/2015,H7N9,2015-01-25,EPI628695
447,A/Guangdong/15SF054/2015,H7N9,2015-01-22,EPI628687
448,A/Anhui/33227/2015,H7N9,2015-02-23,EPI628663
449,A/Hubei/34007/2015,H7N9,2015-04-22,EPI628615
450,A/Anhui/40095/2015,H7N9,2015-05-23,EPI628567
451,A/Anhui/40094/2015,H7N9,2015-05-23,EPI628559
452,A/Beijing/40610/2015,H7N9,2015-05-26,EPI628543
453,A/Xinjiang/73030/2014,H7N9,2014-07-25,EPI627919
454,A/Hunan/26938/2014,H7N9,2014-04-19,EPI627855
455,A/Hunan/26937/2014,H7N9,2014-04-19,EPI627847
456,A/Jiangxi/27569/2014,H7N9,2014-04-21,EPI627839
457,A/Xinjiang/75802/2014,H7N9,2014-08-15,EPI627831
458,A/Shandong/01/2014,H7N9,2014-05-22,EPI627807
459,A/Guangdong-Guangzhou/XN15122/2014,H7N9,2014-04-10,EPI627688
460,A/Guangdong-Guangzhou/XN14670/2014,H7N9,2014-04-04,EPI627624
461,A/Xinjiang/98691/2014,H7N9,2014-11-29,EPI627504
462,A/Fujian/20/2014,H7N9,2014-12-23,EPI627496
463,A/Fujian/19/2014,H7N9,2014-12-21,EPI627488
464,A/Fujian/17/2014,H7N9,2014-12-02,EPI627480
465,A/Fujian/1/2015,H7N9,2015-01-01,EPI627472
466,A/Fujian/2/2015,H7N9,2015-01-03,EPI627464
467,A/Fujian/3/2015,H7N9,2015-01-04,EPI627456
468,A/Anhui/01879/2014,H7N9,2014-04-02,EPI627448
469,A/Anhui/01887/2014,H7N9,2014-05-20,EPI627440
470,A/Anhui/01883/2014,H7N9,2014-04-26,EPI627432
471,A/Anhui/01882/2014,H7N9,2014-04-26,EPI627424
472,A/Anhui/01881/2014,H7N9,2014-04-13,EPI627416
473,A/Anhui/01878/2014,H7N9,2014-04-02,EPI627408
474,A/Guangdong/02497/2014,H7N9,2014-12-03,EPI627384
475,A/Fujian/21/2014,H7N9,2014-12-29,EPI627376
476,A/Fujian/22/2014,H7N9,2014-12-29,EPI627368
477,A/Fujian/5/2015,H7N9,2015-01-07,EPI627360
478,A/Fujian/4/2015,H7N9,2015-01-05,EPI627336
479,A/Xinjiang/05915/2014,H7N9,2014-12-25,EPI627328
480,A/Xinjiang/05914/2015,H7N9,2015-01-08,EPI627320
481,A/Fujian/8/2015,H7N9,2015-01-12,EPI627312
482,A/Fujian/11/2015,H7N9,2015-01-15,EPI627304
483,A/Fujian/19/2015,H7N9,2015-01-16,EPI627296
484,A/Fujian/20/2015,H7N9,2015-01-16,EPI627288
485,A/Fujian/9/2015,H7N9,2015-01-13,EPI627280
486,A/Guangdong/15SF001/2015,H7N9,2015-01-04,EPI627272
487,A/Guangdong/15SF021/2015,H7N9,2015-01-17,EPI627264
488,A/Fujian/7/2015,H7N9,2015-01-12,EPI627256
489,A/Fujian/14/2015,H7N9,2015-01-11,EPI627248
490,A/Fujian/21/2015,H7N9,2015-01-17,EPI627240
491,A/Fujian/23/2015,H7N9,2015-01-19,EPI627232
492,A/Fujian/24/2015,H7N9,2015-01-18,EPI627224
493,A/Fujian/25/2015,H7N9,2015-01-22,EPI627216
494,A/Guangdong/15SF002/2015,H7N9,2015-01-05,EPI627208
495,A/Guangdong/15SF017/2015,H7N9,2015-01-15,EPI627200
496,A/Guangdong/15SF020/2015,H7N9,2015-01-13,EPI627192
497,A/Zhejiang/33/2014,H7N9,2014-11-27,EPI627184
498,A/Zhejiang/5/2015,H7N9,2015-01-26,EPI627176
499,A/Zhejiang/4/2015,H7N9,2015-01-23,EPI627168
500,A/Zhejiang/3/2015,H7N9,2015-01-19,EPI627160
501,A/Zhejiang/34/2014,H7N9,2014-12-25,EPI627152
502,A/Zhejiang/35/2014,H7N9,2014-12-26,EPI627144
503,A/Zhejiang/1/2015,H7N9,2015-01-13,EPI627136
504,A/Zhejiang/36/2014,H7N9,2014-12-28,EPI627128
505,A/Guangdong/15SF030/2015,H7N9,2015-01-22,EPI627120
506,A/Guangdong/15SF043/2015,H7N9,2015-01-23,EPI627112
507,A/Fujian/17/2015,H7N9,2015-01-15,EPI627104
508,A/Jiangsu/19758/2015,H7N9,2015-01-23,EPI627096
509,A/Hunan/19763/2015,H7N9,2015-02-10,EPI627088
510,A/Hunan/19762/2015,H7N9,2015-02-10,EPI627080
511,A/Guangdong/15SF050/2015,H7N9,2015-01-28,EPI627072
512,A/Guangdong/15SF053/2015,H7N9,2015-02-04,EPI627064
513,A/Guangdong/15SF051/2015,H7N9,2015-01-31,EPI627056
514,A/Guangdong/15SF081/2015,H7N9,2015-02-10,EPI627048
515,A/Fujian/6/2015,H7N9,2015-01-10,EPI627040
516,A/Zhejiang/6/2015,H7N9,2015-01-28,EPI627032
517,A/Guangdong/15SF027/2015,H7N9,2015-01-21,EPI627024
518,A/Jiangsu/18828/2014,H7N9,2014-12-31,EPI627016
519,A/Jiangsu/19757/2015,H7N9,2015-01-23,EPI627008
520,A/Guangdong/15SF080/2015,H7N9,2015-02-10,EPI627000
521,A/Guangdong/15SF082/2015,H7N9,2015-02-06,EPI626992
522,A/Jiangsu/22184/2015,H7N9,2015-01-16,EPI626984
523,A/Shanghai/JS03/2015,H7N9,2015-01-01,EPI759867
524,A/Shanghai/LH01/2015,H7N9,2015-01-01,EPI759854
525,A/Shanghai/PD04/2015,H7N9,2015-01-01,EPI759846
526,A/Shanghai/BS01/2015,H7N9,2015-01-01,EPI759823
527,A/Jiangsu/03756/2016,H7N9,2016-01-12,EPI1103894
528,A/Jiangsu/03753/2016,H7N9,2016-01-20,EPI1103886
529,A/Jiangsu/15026/2016,H7N9,2016-01-26,EPI1103383
530,A/Jiangsu/33446/2015,H7N9,2015-02-01,EPI1102308
531,A/Zhejiang/17/2014,H7N9,2014-11-25,EPI552401
532,A/Zhejiang/1/2016,H7N9,2016-03-07,EPI1102972
533,A/Guangdong/GH074/2013(H7N9),H7N9,2014-04-29,EPI917093
534,A/Guangdong/16SF007/2016,H7N9,2016-01-12,EPI1101550
535,A/Guangdong/15SF057/2015,H7N9,2015-02-04,EPI1101534
536,A/Guangdong/15SF052/2015,H7N9,2015-01-21,EPI1057935
537,A/Guangdong/MZ828/2015,H7N9,2015-11-21,EPI1057927
538,A/Taiwan/2/2014,H7N9,2014-04-24,EPI521919
539,A/Taiwan/1/2014,H7N9,2014-04-21,EPI521916
540,A/Hong_Kong/VB16049808/2016,H7N9,2016-03-24,EPI730494
541,A/Hong_Kong/VB16021618/2016,H7N9,2016-02-12,EPI712925
542,A/Hong_Kong/8130773/2015,H7N9,2015-02-22,EPI566671
543,A/Hong_Kong/2550/2015,H7N9,2015-01-23,EPI559416
544,A/Hong_Kong/8194273/2014,H7N9,2014-12-25,EPI553469
545,A/Hong_Kong/5731/2014,H7N9,2014-04-08,EPI520863
546,A/Hong_Kong/8122430/2014,H7N9,2014-04-13,EPI516605
547,A/Hong_Kong/5581/2014,H7N9,2014-04-03,EPI516597
548,A/Hong_Kong/793/2016,H7N9,2016-02-12,EPI1815509
549,A/British_Columbia/1/2015,H7N9,2015-01-16,EPI560400
550,A/Shantou/1004/2014,H7N9,2014-04-19,EPI531792
551,A/Shantou/1003/2014,H7N9,2014-04-11,EPI531784
552,A/Anhui/42444/2015,H7N9,2015-06-24,EPI1100518
553,A/Anhui/26837/2016,H7N9,2016-03-05,EPI1100454
554,A/Anhui/26835/2016,H7N9,2016-03-25,EPI1100438
555,A/Human/Shenzhen/1/2015,H7N9,2014-12-01,EPI631996
556,A/Human/Shenzhen/3/2015,H7N9,2015-01-01,EPI631989
557,A/Human/Shenzhen/4/2015,H7N9,2015-01-01,EPI631982
558,A/Human/Shenzhen/5/2015,H7N9,2015-01-01,EPI631975
559,A/Human/Shenzhen/6/2015,H7N9,2015-01-01,EPI631968
560,A/Hubei/39269/2016,H7N9,2016-03-14,EPI1102030
561,A/Fujian/3/2016,H7N9,2016-01-15,EPI833716
562,A/Fujian/1/2016,H7N9,2016-01-13,EPI833707
563,A/Fujian/10/2015,H7N9,2015-01-14,EPI769569
564,A/Fujian/30767/2016,H7N9,2016-02-22,EPI1101494
565,A/Fujian/30766/2016,H7N9,2016-03-15,EPI1101486
566,A/Fujian/17527/2016,H7N9,2016-02-26,EPI1101470
567,A/Souzhou/SZ24/2015,H7N9,2015-03-06,EPI1727719
568,A/Suzhou/SZ19/2014,H7N9,2014-12-11,EPI1727709
569,A/Yancheng/1121/2014,H7N9,2014-11-21,EPI557131
570,A/Changzhou/416/2014(H7N9),H7N9,2014-04-16,EPI556841
571,A/Wuxi/419/2014(H7N9),H7N9,2014-04-19,EPI556831
572,A/WuXi/0219/2016,H7N9,2016-02-19,EPI1555481
573,A/WuXi/0423/2014,H7N9,2014-04-23,EPI1555479
574,A/WuXi/0409/2014,H7N9,2014-04-09,EPI1555478
575,A/WuXi/0506/2015,H7N9,2015-05-06,EPI1555476
576,A/WuXi/0410/2014,H7N9,2014-04-10,EPI1555475
577,A/WuXi/0213/2016,H7N9,2016-01-13,EPI1555474
578,A/Fujian/S03/2015,H7N9,2015-01-23,EPI941049
579,A/Taiwan/4-CGMH2/2014,H7N9,2014-04-24,EPI729461
580,A/Taiwan/4-CGMH1/2014,H7N9,2014-04-24,EPI729453
581,A/Huai'an/001/2015,H7N9,2015-01-23,EPI692619
582,A/Huai'an/002/2015,H7N9,2015-02-03,EPI692616
583,A/Huai'an/083/2014,H7N9,2014-05-27,EPI692613
584,A/Hunan/06196/2016,H7N9,2016-02-03,EPI1102054
585,A/Hunan/04137/2016,H7N9,2016-01-02,EPI1102046
586,A/Hunan/04135/2016,H7N9,2016-01-01,EPI1102038
587,A/Jiangsu/06307/2014,H7N9,2014-12-29,EPI566137
588,A/Fujian/09273/2015,H7N9,2015-01-12,EPI566130
589,A/Jiangsu/98342/2014,H7N9,2014-11-17,EPI566123
590,A/Xinjiang/98692/2014,H7N9,2014-11-25,EPI566115
591,A/XinjiangBintuan/99118/2014,H7N9,2014-11-20,EPI566107
592,A/XinjiangBintuan/99117/2014,H7N9,2014-10-25,EPI566099
593,A/Guangdong/02496/2014,H7N9,2014-11-27,EPI566091
594,A/Guizhou/03240/2015,H7N9,2015-01-09,EPI566083
595,A/Jiangsu/06306/2014,H7N9,2014-12-27,EPI566075
596,A/Xinjiang/05845/2015,H7N9,2015-01-08,EPI566067
597,A/Environment/Xinjiang/98679/2014,H7N9,2014-11-28,EPI566059
598,A/Xinjiang/05916/2014,H7N9,2014-12-25,EPI566051
599,A/Guangdong/15SF010/2015,H7N9,2015-01-06,EPI566043
600,A/Guangdong/15SF018/2015,H7N9,2015-01-12,EPI566035
601,A/Fujian/22/2015,H7N9,2015-01-17,EPI769641
602,A/Fujian/18/2015,H7N9,2015-01-15,EPI769585
603,A/Fujian/16/2015,H7N9,2015-01-15,EPI769577
604,A/Hubei/1/2016,H7N9,2016-03-13,EPI1082135
605,A/Anhui/1-YK_RG56/2013,H7N9,2015-08-27,EPI637065
606,A/Quzhou/2/2015,H7N9,2015-04-23,EPI621128
607,A/Quzhou/1/2015,H7N9,2015-04-25,EPI621121
608,A/Shenzhen/SP139/2014,H7N9,2014-04-02,EPI592195
609,A/SDYT/01/2016,H7N9,2016-02-17,EPI1102548
610,A/Hunan/02650/2016,H7N9,2016-01-26,EPI961189
611,A/Mallard/Netherlands/23/2022,H5N2,2022-10-11,EPI2198083
612,A/Common_Teal/Netherlands/2/2022,H5N2,2022-10-12,EPI2198047
613,A/Mallard/Netherlands/17/2022,H5N2,2022-10-01,EPI2197848
614,A/Mallard/Netherlands/10/2022,H5N2,2022-09-11,EPI2193379
615,A/Mallard/Netherlands/16/2021,H5N2,2021-12-23,EPI1966937
616,A/Mallard/Netherlands/12/2021,H5N2,2021-12-23,EPI1963343
617,A/Mallard/Netherlands/11/2021,H5N2,2021-12-19,EPI1963335
618,A/mallard/Omsk_region/45/2020,H5N2,2020-08-29,EPI1847614
619,A/common_teal/Chany_Lake/213/2020,H5N2,2020-08-29,EPI1846415
620,A/mallard/Italy/21VIR8919-1/2021,H5N2,2021-10-27,EPI1947332
621,A/whooper_swan/Shanxi/SX116/2020,H5N2,2020-11-10,EPI1858876
622,A/swan/Germany-BW/AI00997/2022,H5N2,2022-01-30,EPI1987826
623,A/swan/Germany-BW/AI00996/2022,H5N2,2022-01-29,EPI1987818
624,A_mallard_Denmark_12946-11_2020-10-26,H5N2,2020-10-26,EPI1882956
625,A/mule_duck/Bulgaria/50-506_20VIR1414-1/2020,H5N2,2020-02-11,EPI1807338
626,A/chicken/Bulgaria/221_20VIR1725-1/2020,H5N2,2020-03-11,EPI1807322
627,A/chicken/Bulgaria/201_20VIR1723-1/2020,H5N2,2020-03-02,EPI1807314
628,A/chicken/Poland/H182_22VIR2515-1/2022,H5N2,2022-02-28,EPI2014920
629,A/Anas_platyrhynchos/Belgium/10413_0003/2020,H5N2,2020-10-04,EPI1942396
630,A/chicken/Jalisco/CPA-03604-19/2020,H5N2,2020-03-05,EPI2159425
631,A/Sanderling/Delaware/518/2021,H5N2,2021-06-01,EPI2147861
632,A/mallard/Alaska/AK20-526/2020,H5N2,2020-10-22,EPI2142942
633,A/chicken/Bulgaria/77_20VIR1727/2020,H5N2,2020-02-21,EPI1780077
634,A/Hong_Kong/61/2016,H7N9,2016-12-28,EPI1335767
635,A/Hong_Kong/4553/2016,H7N9,2016-12-19,EPI1335759
636,A/Hong_Kong/125/2017,H7N9,2017-01-05,EPI977394
637,A/Hong_Kong/125/2017,H7N9,2017-01-05,EPI962899
638,"A/Ordos,_Inner_Mongolia/0526/2017",H7N9,2017-05-26,EPI1145174
639,A/Jiangsu/06462/2017,H7N9,2017-01-01,EPI1103934
640,A/Jiangsu/06456/2017,H7N9,2017-01-09,EPI1103926
641,A/Jiangsu/06455/2016,H7N9,2016-12-13,EPI1103918
642,A/Jiangsu/06454/2017,H7N9,2017-01-06,EPI1103910
643,A/Jiangsu/08184/2016,H7N9,2016-12-28,EPI1103870
644,A/Jiangsu/08180/2016,H7N9,2016-12-26,EPI1103862
645,A/Jiangsu/08179/2016,H7N9,2016-12-27,EPI1103854
646,A/Jiangsu/08178/2016,H7N9,2016-12-26,EPI1103846
647,A/Jiangsu/08174/2016,H7N9,2016-12-19,EPI1103838
648,A/Jiangsu/08173/2016,H7N9,2016-12-20,EPI1103830
649,A/Jiangsu/08167/2016,H7N9,2016-12-16,EPI1103822
650,A/Jiangsu/06464/2017,H7N9,2017-01-12,EPI1103814
651,A/Jiangsu/06463/2017,H7N9,2017-01-07,EPI1103806
652,A/Jiangsu/11582/2017,H7N9,2017-01-11,EPI1103373
653,A/Jiangsu/08207/2016,H7N9,2016-12-30,EPI1103363
654,A/Jiangsu/08206/2017,H7N9,2017-01-05,EPI1103354
655,A/Jiangsu/08204/2016,H7N9,2016-12-23,EPI1103346
656,A/Jiangsu/08203/2016,H7N9,2016-12-28,EPI1103338
657,A/Jiangsu/08202/2016,H7N9,2016-12-19,EPI1103330
658,A/Jiangsu/08201/2017,H7N9,2017-01-14,EPI1103322
659,A/Jiangsu/08200/2016,H7N9,2016-12-24,EPI1103313
660,A/Jiangsu/08197/2017,H7N9,2017-01-09,EPI1103301
661,A/Jiangsu/08196/2017,H7N9,2017-01-06,EPI1103291
662,A/Jiangsu/08195/2017,H7N9,2017-01-06,EPI1103279
663,A/Jiangsu/08193/2017,H7N9,2017-01-04,EPI1103269
664,A/Jiangsu/08192/2017,H7N9,2017-01-04,EPI1103259
665,A/Jiangsu/08191/2017,H7N9,2017-01-03,EPI1103248
666,A/Jiangsu/08190/2017,H7N9,2017-01-02,EPI1103237
667,A/Jiangsu/08189/2016,H7N9,2016-12-31,EPI1103225
668,A/Jiangsu/08188/2016,H7N9,2016-12-31,EPI1103215
669,A/Jiangsu/08187/2016,H7N9,2016-12-30,EPI1103204
670,A/Jiangsu/08186/2016,H7N9,2016-12-29,EPI1103193
671,A/jiangsu/YY201602/2016,H7N9,2016-12-29,EPI1102340
672,A/jiangsu/JT530/2016,H7N9,2016-12-24,EPI1102332
673,A/jiangsu/HM16001/2016,H7N9,2016-12-15,EPI1102324
674,A/jiangsu/FF16068/2016,H7N9,2016-12-16,EPI1102316
675,A/Jiangsu/24161/2017,H7N9,2017-02-10,EPI1102300
676,A/Jiangsu/24159/2017,H7N9,2017-01-18,EPI1102292
677,A/Jiangsu/24154/2017,H7N9,2017-04-06,EPI1102284
678,A/Jiangsu/24150/2017,H7N9,2017-01-31,EPI1102276
679,A/Jiangsu/24149/2017,H7N9,2017-03-22,EPI1102268
680,A/Jiangsu/24147/2017,H7N9,2017-02-26,EPI1102260
681,A/Jiangsu/11555/2017,H7N9,2017-02-03,EPI971507
682,A/Jiangxi/10683/2017,H7N9,2017-02-03,EPI971283
683,A/Jiangsu/11550/2017,H7N9,2017-01-23,EPI971275
684,A/Jiangsu/11553/2017,H7N9,2017-01-29,EPI971267
685,A/Jiangsu/11581/2017,H7N9,2017-01-13,EPI971251
686,A/Jiangsu/11557/2017,H7N9,2017-02-07,EPI971243
687,A/Jiangsu/11556/2017,H7N9,2017-02-01,EPI971235
688,A/Jiangsu/11554/2017,H7N9,2017-02-03,EPI971227
689,A/Jiangsu/11583/2017,H7N9,2017-01-29,EPI971219
690,A/Jiangsu/11586/2017,H7N9,2017-02-03,EPI971211
691,A/Jiangsu/11588/2017,H7N9,2017-02-03,EPI971203
692,A/Jiangsu/11590/2017,H7N9,2017-02-07,EPI971195
693,A/Jiangsu/11589/2017,H7N9,2017-02-06,EPI971179
694,A/Jiangsu/11587/2017,H7N9,2017-02-03,EPI971171
695,A/Jiangsu/11585/2017,H7N9,2017-01-31,EPI971163
696,A/Guangdong/17SF003/2016,H7N9,2017-01-03,EPI1075386
697,A/Guangdong/17SF003/2016/-1,H7N9,2017-01-03,EPI1075378
698,A/Taiwan/1/2017/-1,H7N9,2017-02-03,EPI1075370
699,A/Taiwan/1/2017,H7N9,2017-02-03,EPI1075322
700,A/Fujian/QZ-Th001/2017,H7N9,2017-05-15,EPI1054149
701,A/Fujian/QZ-Th005/2017,H7N9,2017-05-15,EPI1054109
702,A/Fujian/QZ-Th002/2017,H7N9,2017-05-15,EPI1054101
703,A/Shenzhen/Th008/2017(H7N9),H7N9,2017-04-27,EPI1010101
704,A/Shenzhen/Th008/2017(H7N9),H7N9,2017-04-27,EPI1010093
705,A/Shenzhen/Th0007/2017,H7N9,2017-03-12,EPI979596
706,A/Shenzhen/Th002/2016_H7N9,H7N9,2016-12-30,EPI930817
707,A/Shenzhen/Th001/2016,H7N9,2016-12-31,EPI930811
708,A/Yunnan/YN002/2017_H7N9,H7N9,2017-02-09,EPI926864
709,A/Yunnan/YN001/2017_H7N9,H7N9,2017-02-07,EPI926856
